Time, Finish
3,1,3,2,0.2800293,0.25,0,0,3,0,0,2,3
1,2,3,2,8.659912,0.5,7.539996,0,32,0,29,31,33
1,1,2,2,0.5400391,0.5,0,0,3,0,0,2,5
0,0,1,2,0.8000488,0.75,0,0,3,0,0,2,7
3,1,3,1,0,0,0,0,3,0,0,2,1
2,2,1,3,0.5400391,0.5,0,0,3,0,0,2,3
1,2,2,3,0.5400391,0.5,0,0,3,0,0,2,5
0,0,0,2,0.5400391,0.5,0,0,3,0,0,2,10
2,3,3,0,1.060059,1,0,0,3,0,0,2,4
1,3,3,2,1.660156,0.75,0.04,0.26,4,1,2,4,9
2,2,0,1,0.8000488,0.75,0.26,0,4,0,1,3,7
0,1,0,1,0,0,11.3,0.5199999,48,1,46,48,52
3,1,1,3,1.060059,1,0,0.26,4,0,1,3,8
2,1,1,3,0.8000488,0.75,0,0,3,0,0,2,5
1,0,3,0,1.080078,0.5,0,0,3,0,0,2,9
2,0,1,1,0.5600586,0.5,0,0,3,0,0,2,8
1,1,0,2,0.5397949,0.5,0,0,3,0,0,2,2
0,1,2,0,0.8000488,0.75,0,0,3,0,0,2,11
0,1,1,0,0.5600586,0.5,0,0,3,0,0,2,5
0,0,3,3,1.600098,1.5,0,0,3,0,0,2,10
2,3,3,2,0.5400391,0.5,0,0,3,0,0,2,6
1,0,2,3,1.060059,1,0,0,3,0,0,2,9
3,0,1,1,0.8000488,0.75,0,0,3,0,0,2,5
3,0,3,1,0.2800293,0.25,0,0.5199999,5,0,2,4,6
0,0,1,1,0.5400391,0.5,0,0,3,0,0,2,7
0,2,1,2,0.2800293,0.25,0,0,3,0,0,2,3
3,1,1,0,0.8000488,0.75,0,0,3,0,0,2,3
1,3,1,1,0.5400391,0.5,0,0,3,0,0,2,3
2,3,1,0,1.060059,1,0,0,3,0,0,2,7
0,1,1,2,0.5397949,0.5,0,0,3,0,0,2,4
3,2,2,1,0.5400391,0.5,0,0,3,0,0,2,6
1,1,0,2,0.5400391,0.5,0,0,3,0,0,2,3
1,2,3,2,0.5400391,0.5,0,0,3,0,0,2,4
2,1,3,2,5.580078,0.5,4.679999,0,21,0,18,20,23
2,2,0,3,0.8200684,0.75,0,0,3,0,0,2,6
2,3,1,3,0.2800293,0.25,0,0,3,0,0,2,3
2,0,0,2,1.080078,1,0,0,3,0,0,2,8
0,1,0,2,6.800049,0.25,5.299998,0.26,24,1,22,24,27
3,0,1,3,1.320068,1.25,0,0.26,4,0,1,3,11
1,2,2,3,0.5400391,0.5,0,0,3,0,0,2,3
1,1,0,1,0.2800293,0.25,0,0,3,0,0,2,3
1,1,0,1,7.839844,0.25,7.019997,0,30,0,27,29,31
1,3,0,3,0.2800293,0.25,0,0,3,0,0,2,6
0,1,1,2,0.5397949,0.5,0,0,3,0,0,2,2
0,3,1,0,1.060059,1,0,0,3,0,0,2,4
1,0,3,3,1.320068,1.25,0,0,3,0,0,2,5
3,3,0,3,0.8000488,0.75,0,0,3,0,0,2,3
1,0,3,2,1.060059,1,24.70001,0,98,0,95,97,101
3,3,2,0,1.059814,1,0,0,3,0,0,2,5
3,2,0,2,0.8000488,0.75,0,0,3,0,0,2,7
1,2,2,2,0.2797852,0.25,0,0,3,0,0,2,2
2,3,2,3,0,0,0,0,3,0,0,2,3
