Time, Finish
1,2,0,1,0.54,0.5,0,0,3,0,0,2,3
2,2,1,1,0.5400009,0.5,0,0,3,0,0,2,4
3,0,3,1,0.5599995,0.25,0.26,0,4,0,1,3,5
2,3,0,1,9.440001,1,7.279996,0,31,0,28,30,38
1,1,2,1,0.2800026,0.25,0,0,3,0,0,2,1
3,0,3,3,10.12,0.75,12.26,1.04,54,4,52,57,111
2,2,1,0,1.34,0.75,0,0,3,0,0,2,14
3,2,3,3,19.34,0.25,10.78,1.04,48,2,46,49,81
2,1,1,2,0.5399933,0.5,11.7,0.26,49,1,46,49,65
0,1,2,1,1.380005,0.5,0.7799999,0,6,0,3,5,11
3,2,0,2,4.480003,0.75,0.26,0,4,0,1,3,23
0,1,0,2,8.959999,0.25,15.76,0.26,64,1,62,64,67
2,0,2,2,0.8199997,0.5,0,0.26,4,0,1,3,4
2,1,2,0,1.900002,0.25,6.219997,0.26,27,1,25,27,31
1,2,0,0,0.7999954,0.75,0,0,3,0,0,2,3
0,1,1,2,5.380005,0.5,3.38,3.44,29,9,27,37,72
1,2,2,3,0.5400009,0.5,0,0,3,0,0,2,3
3,3,3,2,0.2799988,0.25,0,0,3,0,0,2,5
0,1,3,3,16.10001,1.25,0.26,3.84,17,11,19,27,95
2,3,1,1,0.8199921,0.75,0,0,3,0,0,2,5
3,1,3,2,0.5599976,0.25,0.26,0,4,0,1,3,3
2,3,3,0,2.119995,1,7.259996,2.6,39,7,41,45,64
1,1,3,3,38.84,1,5.119998,17.62,89,64,90,152,230
0,3,0,3,0,0,0.26,4.679999,22,18,19,39,40
2,2,3,3,0.8200073,0.5,0.26,0.26,5,0,2,4,6
2,1,1,2,0.5599976,0.5,0,0,3,0,0,2,6
2,2,1,3,1.100006,0.5,2.18,0.7799999,14,1,12,14,18
3,3,3,0,2.419998,0.75,6.459997,1.62,33,6,32,38,86
1,2,0,1,0.5399933,0.5,0,0,3,0,0,2,2
3,1,1,2,9.199997,0.75,6.779997,0.7799999,32,1,30,32,37
3,1,3,3,0.5399933,0.5,8.839996,0.26,38,0,35,37,42
1,2,1,0,0.5399933,0.5,14.92,0.26,61,1,59,61,64
3,3,0,3,4.179993,0.75,7.639996,0,32,2,30,33,47
2,0,0,0,1.080002,0.5,0,0,3,0,0,2,9
0,3,0,1,2.639999,0.5,0,1.22,7,2,6,8,14
1,3,2,1,2.479996,0.75,0.5199999,1.04,9,0,6,8,11
0,2,0,0,0.5400085,0.5,0,0,3,0,0,2,3
3,0,0,2,1.339996,1.25,0,0,3,0,0,2,9
3,3,1,2,0.7999878,0.75,0,0,3,0,0,2,10
3,1,2,3,0.8000183,0.75,0,0,3,0,0,2,13
1,3,0,2,8.119995,0.5,0,7.539996,32,27,29,58,63
3,3,0,0,1.620026,1.5,0,0,3,0,0,2,16
3,2,2,0,1.860016,0.75,0,0,3,0,0,2,16
3,1,0,2,1.620026,1,0,0.26,4,0,1,3,14
3,2,0,1,4.23999,1,10.26,0.5199999,44,1,42,44,68
1,0,1,2,14.73999,0.5,12.18,0.5199999,51,1,49,51,56
2,1,2,0,0.2800293,0.25,0,0,3,0,0,2,2
1,2,0,1,12.92001,0.5,6.719997,1.3,33,2,32,34,61
2,1,0,0,0.7999878,0.75,5.199998,0.3799999,24,3,22,26,39
3,3,3,2,0.2799988,0.25,0,0,3,0,0,2,4
3,1,2,3,17.22,0.75,12.26,2.14,57,9,57,65,84
0,2,3,1,24.76001,1,19.50001,1.54,83,4,81,86,96
2,2,3,0,1.080017,0.75,0.26,0.26,5,0,2,4,6
3,1,2,2,8.400024,0.5,13.2,2.76,63,8,63,70,77
2,3,3,1,27.41998,0.75,23.94001,0.5199999,97,1,95,97,107
1,3,0,3,0.2800293,0.25,0,0,3,0,0,2,2
0,1,2,0,0.7999878,0.75,0,0,3,0,0,2,6
2,1,2,0,13.76001,0.25,0.18,8.839996,37,33,35,69,98
1,0,3,3,2.480011,1.25,0,0.54,5,1,3,5,18
3,2,0,3,1.080017,1,0,0,3,0,0,2,7
2,1,0,1,0.5400085,0.5,12.48,0,51,0,48,50,51
2,2,2,2,0,0,0.26,6.499997,29,25,26,53,81
1,0,0,3,1.080017,1,0,0,3,0,0,2,7
1,2,0,1,0.5400085,0.5,0.26,0,4,0,1,3,5
3,1,3,2,0.2799988,0.25,0,0,3,0,0,2,3
1,2,0,3,0.5400085,0.5,0.26,0,4,0,1,3,5
2,2,3,0,1.080017,0.75,5.999998,0.7799999,29,1,27,29,39
3,1,1,3,1.619995,1,0.26,0.5199999,6,0,3,5,8
3,2,3,1,6.540009,0.25,8.219996,5.459998,54,21,53,74,86
2,2,1,0,1.920013,0.75,36.69999,6.159997,166,23,167,188,202
1,0,0,2,0.7999878,0.75,0,0,3,0,0,2,7
0,3,0,1,2.440002,0.5,0,0.7799999,6,3,3,8,26
2,0,2,2,0.539978,0.5,0,0,3,0,0,2,8
2,3,2,0,1.619995,0.75,0.26,0,4,0,1,3,13
1,2,3,1,2.460022,0.75,0.26,0.7799999,7,1,5,7,13
0,0,2,2,10.52002,1,7.279996,0.5199999,33,2,31,34,41
1,2,2,1,0.5400391,0.5,10.52,0.5199999,45,1,43,45,49
2,0,0,1,5.859985,0.75,3.64,4.679999,35,18,32,52,57
1,0,3,2,1.359985,1,0,0.26,4,0,1,3,8
3,0,2,1,3.619995,0.5,2.86,0,14,0,11,13,14
2,0,2,0,0,0,0,0,3,0,0,2,3
1,1,2,3,7.780029,0.75,5.979998,0,26,0,23,25,31
2,3,0,2,0.7999878,0.75,0,0.6599999,5,1,3,5,22
3,3,3,0,0.7999878,0.75,0,0,3,0,0,2,6
2,1,2,1,0,0,12.6,12.24,97,45,97,141,146
0,1,0,3,0.539978,0.5,0,0,3,0,0,2,3
1,1,2,1,5.319946,0.25,4.679999,0,21,0,18,20,23
0,3,3,1,2.919983,1.25,8.039996,0.26,34,1,32,34,55
3,2,2,0,1.340027,0.75,0,0,3,0,0,2,9
