StartX, StartZ, PickUpX, PickUpZ, DropDownX, DropDownZ, StartTime, ActualTime, AssumptionTime, WaitForGoalTime, JammingTime, MainStateChangeCount, RedirectStateChangeCount, JamStateChangeCount, PathChangeCount, PathUpdateCount, PathTurnCount, TotalDistanceX, TotalDistanceZ
14,15,14,15,14,16,0,0.54,0.5,0,0,3,0,0,2,1,1,0,1
6,10,6,10,5,9,0,1.06,1,0,0,3,0,0,2,2,2,1,1
5,5,5,5,6,4,0,1.06,1,0,0,3,0,0,2,2,2,1,1
10,0,10,0,11,2,0,1.56,1.5,0,0,3,0,0,2,3,2,1,2
9,0,9,0,8,3,0,2.08,2,0,0,3,0,0,2,4,2,1,3
2,10,2,10,1,14,0,2.64,2.5,0,0,3,0,0,2,7,4,1,4
15,15,15,15,12,12,0,3.16,3,0,0,3,0,0,2,8,5,3,3
9,12,9,12,5,12,0,3.72,2,0,0.52,4,0,1,3,9,7,4.08,2
10,8,10,8,15,5,0,4.18,4,0,0,3,0,0,2,8,2,5,3
0,2,0,2,5,6,0,5.26,4.5,0.5199999,0,4,0,1,3,10,3,5,4
7,12,7,12,10,16,0,5.32,3.5,0,0.52,4,0,1,3,12,8,5,4
4,4,4,4,5,3,0,7.18,1,0,0.5399999,4,1,2,4,16,9,7,5.079998
8,8,8,8,16,14,0,7.54,7,0,0,3,0,0,2,14,2,8,6
15,10,15,10,10,16,0,9.699999,5.5,0.6,1.64,7,1,5,7,17,6,7,6
0,18,0,18,7,7,0,10.54,9,0,0.6,4,0,1,3,19,3,7,11
18,2,18,2,13,15,0,10.66,9,0,0.52,4,0,1,3,19,3,5,13
18,18,18,18,11,12,0,11.26,6.5,0.84,1.74,7,1,5,7,20,7,9,6
18,10,18,10,1,11,0,11.98,9,0,1.68,6,0,3,5,21,5,17,1
0,5,0,5,10,10,0,12.1,7.5,0,3.2,9,1,7,9,22,9,10,5
4,2,4,2,3,16,0,12.4,7.5,0.52,1.82,6,3,6,8,26,11,3,14
1,10,1,10,11,2,0,12.6,9,0.6,0.6,5,1,3,5,22,5,10,9.999998
10,18,10,18,19,5,0,12.8,11,0,0.52,4,0,1,3,23,3,9,13
18,16,18,16,9,4,0,13,10.5,0,0,3,0,0,2,25,7,11,12.08
15,5,15,5,2,14,0,13.5,11,0,1.2,5,0,2,4,24,4,13,9
14,5,14,5,11,12,0,13.8,5,0.6,4.48,11,2,10,12,23,12,3,11
10,12,10,12,0,3,0,13.8,9.5,0,2.86,8,0,5,7,24,7,9.999996,8.999999
5,15,5,15,18,12,0,14.5,8,0.5799999,2.28,8,2,5,9,28,14,15,5
2,18,2,18,14,8,0,15,11,0,2.32,7,0,4,6,26,6,12,10
4,5,4,5,16,16,0,16.1,11.5,0,1.68,6,1,4,6,29,7,14,11
4,15,4,15,19,3,0,19.7,13.5,0,2.84,8,0,5,7,36,12,15,14
0,3,0,3,3,2,19.87597,2.200001,2,0,0,3,0,0,2,4,2,3,1
5,9,5,9,7,7,19.87597,2.5,2,0,0,3,0,0,2,4,2,2,2
14,17,14,17,9,16,19.87597,3.6,3,0,0,3,0,0,2,6,2,5,1
12,13,12,13,15,16,19.87597,3.700001,3,0,0,3,0,0,2,6,2,3,3
18,12,18,12,14,10,19.87597,4.9,3,0,1.2,5,0,2,4,8,4,4,2
2,14,2,14,7,19,19.87597,5.6,5,0,0,3,0,0,2,10,2,5,5
7,7,7,7,13,3,19.87597,6,5,0,0,3,0,0,2,10,2,6,4
15,6,15,6,12,13,19.87597,6.1,5,0,0,3,0,0,2,10,2,3,7
19,3,19,3,15,10,19.87597,7,5.5,0,0.6,4,0,1,3,12,3,4,7
16,14,16,14,17,5,19.87597,7.299999,5,0,1.1,4,1,2,4,12,3,1,9
5,12,5,12,7,1,19.87597,8.299999,6.5,0,0.6,4,0,1,3,14,3,2,11
11,12,11,12,10,2,19.87597,8.5,5.5,0,0.6,4,0,1,3,16,7,3,9.999998
1,14,1,14,4,1,19.87597,9.1,8,0,0,3,0,0,2,16,2,3,13
14,8,14,8,6,14,19.87597,9.200001,7,0,0.6,4,0,1,3,15,3,8,6
10,10,10,10,0,5,19.87597,9.5,7.5,0,0.6,4,0,1,3,16,3,9.999996,5
11,13,11,13,11,1,19.87597,9.799999,6,0,2.4,7,0,4,6,13,4,0,12
6,4,6,4,2,11,19.87597,10.6,5.5,0,2.4,7,1,5,7,18,7,4,9
12,2,12,2,14,17,19.87597,11.4,8.5,0.6,0.6,5,0,2,4,19,4,2,15
16,16,16,16,8,7,19.87597,11.7,8.5,0,1.2,5,0,2,4,19,4,8,9
9,4,9,4,0,15,19.87597,11.8,10,0,0,3,0,0,2,20,2,8.999996,11
1,11,1,11,17,15,19.87597,13.1,10,0,1.2,5,0,2,4,22,4,16,4
3,16,3,16,15,10,19.87597,13.6,9,0.6,1.8,7,0,4,6,21,5,12,6
11,2,11,2,6,14,19.87597,14.1,8.5,0.6,0.6,5,0,2,4,26,11,9,12
10,16,10,16,19,4,19.87597,15.2,10.5,0,2.4,7,0,4,6,25,6,9,12
5,4,5,4,7,16,19.87597,16.2,7,0,4.4,10,2,9,11,27,12,4,14
8,2,8,2,11,14,19.87597,16.2,7.5,0,3,8,0,5,7,30,13,5,16
19,5,19,5,2,17,19.87597,16.9,14.5,0,0,3,0,0,2,29,2,17,12
10,15,10,15,14,1,19.87597,17.5,9,0,3,8,1,6,8,32,12,6,18
13,15,13,15,5,1,19.87597,18.5,11,0,3.6,9,1,7,9,31,9,10,14
5,6,5,6,19,15,19.87597,20.9,11.5,0,4.1,9,2,8,10,35,10,18,9
12,3,12,3,14,1,40.864,3,2,0,0.6,4,0,1,3,5,3,2,2
19,15,19,15,19,9,40.864,3.700001,3,0,0,3,0,0,2,6,1,0,6
15,10,15,10,16,4,40.864,5,3.5,0,0.6,4,0,1,3,8,3,1,6
19,4,19,4,12,3,40.864,5.200001,4,0,0.6,4,0,1,3,9,3,7,1
13,9,13,9,8,13,40.864,6.200001,4.5,0.6,0,4,0,1,3,10,3,5,4
9,16,9,16,13,9,40.864,6.799999,5.5,0,0,3,0,0,2,13,5,4,7
15,9,15,9,12,14,40.864,6.900002,4,0,0.6,4,0,1,3,13,8,5,5
11,14,11,14,6,11,40.864,7.600002,4,0,1.2,5,0,2,4,14,8,5,5
11,2,11,2,19,0,40.864,7.799999,5,0,1.8,6,0,3,5,13,5,8,2
8,7,8,7,15,13,40.864,7.900002,6.5,0,0,3,0,0,2,13,2,7,6
5,1,5,1,1,11,40.864,7.900002,7,0,0,3,0,0,2,14,2,4,10
7,7,7,7,14,3,40.864,8,5.5,0,1.2,5,0,2,4,12,3,7,4
6,13,6,13,12,8,40.864,8,5.5,0,0,3,0,0,2,15,7,6,7
2,11,2,11,9,14,40.864,8,5,0,1.8,6,0,3,5,13,5,7,3
17,5,17,5,2,2,40.864,10.4,9,0,0,3,0,0,2,18,2,15,3
6,14,6,14,10,12,40.864,10.6,3,0,4.8,11,1,9,11,17,11,6,2
0,15,0,15,8,7,40.864,10.8,8,0,1.2,5,0,2,4,18,4,8,8
3,2,3,2,0,18,40.864,10.9,9.5,0,0,3,0,0,2,19,2,3,16
15,16,15,16,11,5,40.864,11.2,7.5,0,0.6999999,4,1,2,4,19,4,6,11
7,16,7,16,13,6,40.864,11.7,8,0,0.6,4,0,1,3,21,6,8,10
14,17,14,17,19,4,40.864,11.9,9,0,1.2,5,0,2,4,20,4,5,13
4,1,4,1,16,2,40.864,12.1,6.5,0,2.4,7,0,4,6,23,12,12.4,3
9,2,9,2,9,18,40.864,12.7,8,0,1.8,6,0,3,5,22,7,2,16
14,1,14,1,1,1,40.864,13.3,6.5,0.6,2.1,7,2,6,8,23,8,15,2
13,13,13,13,4,13,40.864,13.8,4.5,0,4.9,10,2,9,11,24,13,9,4
0,5,0,5,10,16,40.864,15.2,10.5,0,2.4,7,0,4,6,25,6,10,11
17,15,17,15,8,1,40.864,15.6,11.5,1.2,0.6,6,0,3,5,26,5,9,14
7,2,7,2,7,18,40.864,16.7,8,0,3,8,0,5,7,33,18,6,16
2,17,2,17,12,1,40.864,18.1,13,0,0.6,4,1,1,4,32,10,10,20.00001
7,19,7,19,13,1,40.864,21.9,12,0,3.7,9,2,8,10,40,16,6,24.00003
4,13,4,13,0,12,62.86903,2.799999,2.5,0,0,3,0,0,2,5,2,4,1
6,11,6,11,4,14,62.86903,3.100002,2.5,0,0,3,0,0,2,5,2,2,3
1,11,1,11,7,10,62.86903,3.999996,3.5,0,0,3,0,0,2,7,2,6,1
8,14,8,14,7,19,62.86903,4.100002,3,0.6,0,4,0,1,3,7,3,1,5
12,14,12,14,17,17,62.86903,4.700001,4,0,0,3,0,0,2,8,2,5,3
10,18,10,18,2,19,62.86903,5.200001,4.5,0,0,3,0,0,2,9,2,7.999998,1
8,7,8,7,1,5,62.86903,5.200001,4.5,0,0,3,0,0,2,9,2,6.999997,2
13,9,13,9,15,15,62.86903,5.600002,4,0,0.6,4,0,1,3,9,3,2,6
8,1,8,1,0,2,62.86903,5.799999,4.5,0,0.6,4,0,1,3,10,3,7.999996,1
15,3,15,3,8,1,62.86903,6.700001,4.5,0.6,0.6,5,0,2,4,11,4,7,2
16,3,16,3,10,0,62.86903,6.700001,4.5,0,1.2,5,0,2,4,11,4,6,3
11,12,11,12,0,12,62.86903,7.100002,5.5,0.6,0,4,0,1,3,11,1,11,0
13,6,13,6,7,12,62.86903,7.299999,6,0,0,3,0,0,2,12,2,6,6
11,5,11,5,6,1,62.86903,7.799999,4.5,0.6,0.6,5,1,2,5,16,9,5.4,5.999998
15,13,15,13,16,3,62.86903,7.999996,5.5,0,0,3,0,0,2,15,7,3,10.4
19,0,19,0,19,14,62.86903,8.200001,7,0,0,3,0,0,2,14,1,0,14
11,14,11,14,0,13,62.86903,8.399998,6,0,1.2,5,0,2,4,14,4,11,1
12,8,12,8,9,1,62.86903,8.899998,5,0,0.6,4,1,1,4,18,12,5,8.999995
19,9,19,9,8,7,62.86903,8.999996,6.5,0,1.2,5,0,2,4,15,4,11,2
10,16,10,16,4,7,62.86903,9.799999,7.5,0,0.6,4,0,1,3,16,3,6,9
19,4,19,4,13,14,62.86903,10.2,8,0,0.6,4,0,1,3,19,6,6,10
12,1,12,1,10,15,62.86903,10.8,8,0,1.2,5,0,2,4,18,4,2,14
0,18,0,18,18,19,62.86903,10.9,9.5,0,0,3,0,0,2,19,2,18,1
13,1,13,1,19,4,62.86903,11,4.5,0,2,5,2,4,6,21,8,10,4.999999
12,2,12,2,18,15,62.86903,11.1,9.5,0,0,3,0,0,2,19,2,6,13
7,18,7,18,15,9,62.86903,12,8.5,0,1.5,5,2,4,6,21,6,8,9
16,2,16,2,13,15,62.86903,12.7,8,0,1.8,6,0,3,5,23,10,5,13
13,3,13,3,17,19,62.86903,13,10,0,1.2,5,0,2,4,22,4,4,16
2,2,2,2,14,7,62.86903,16.4,8.5,0,1.7,5,1,3,5,30,10,16,8.999999
1,1,1,1,15,15,62.86903,25,14,0,3,8,2,6,9,45,13,20.40001,16
17,19,17,19,18,18,88.00472,1.799995,1,0.6,0,4,0,1,3,3,3,1,1
19,4,19,4,19,10,88.00472,3.699997,3,0,0,3,0,0,2,6,1,0,6
16,3,16,3,10,1,88.00472,4.699997,4,0,0,3,0,0,2,8,2,6,2
4,14,4,14,11,13,88.00472,4.899994,4,0,0,3,0,0,2,8,2,7,1
14,7,14,7,12,12,88.00472,5,3.5,0,0.6,4,0,1,3,8,3,2,5
6,1,6,1,1,6,88.00472,5.5,5,0,0,3,0,0,2,10,2,4.999999,5
15,9,15,9,18,1,88.00472,6.199997,5.5,0,0,3,0,0,2,11,2,3,7.999997
9,1,9,1,7,5,88.00472,6.199997,3,0.6,1.8,7,0,4,6,10,6,2,4
8,7,8,7,14,5,88.00472,6.799995,4,0,1.6,5,1,3,5,11,5,6,2
18,15,18,15,8,17,88.00472,7.099998,6,0,0,3,0,0,2,14,5,10,2
8,2,8,2,10,9,88.00472,8.099998,4.5,0,1.3,5,1,3,5,14,5,4,7
19,14,19,14,8,16,88.00472,8.299995,6.5,0,0.6,4,0,1,3,14,3,11,2
1,5,1,5,6,14,88.00472,8.899994,7,0,0.6,4,0,1,3,15,3,5,9
10,15,10,15,18,8,88.00472,9,7.5,0,0,3,0,0,2,17,5,8,7
13,15,13,15,7,9,88.00472,9.399994,6,0.6,1.2,6,0,3,5,15,5,6,6
18,19,18,19,13,11,88.00472,9.5,6.5,0,1.8,6,0,3,5,16,5,5,8
0,11,0,11,11,7,88.00472,9.5,7.5,0,0.6,4,0,1,3,16,3,11,4
7,10,7,10,10,1,88.00472,9.799995,6,1.2,1.2,7,0,4,6,14,4,3,8.999997
0,2,0,2,18,0,88.00472,11.5,10,0,0,3,0,0,2,20,2,18,2
10,1,10,1,3,12,88.00472,11.89999,9,0,1.2,5,0,2,4,19,3,6.999999,11
4,7,4,7,14,14,88.00472,12.3,8.5,0,0.6,4,0,1,3,22,8,10,9
13,14,13,14,3,12,88.00472,14,6,0.6,3,9,1,7,9,24,14,9.999999,6
7,12,7,12,18,18,88.00472,14,8.5,0.6,1.8,7,0,4,6,23,10,11,8
0,13,0,13,18,17,88.00472,14.8,11,0.6,1.2,6,0,3,5,25,5,18,4
15,15,15,15,3,2,88.00472,15.5,12.5,0,0.6,4,0,1,3,26,3,12,13
0,12,0,12,19,8,88.00472,16,11.5,0,1.2,5,1,3,5,28,6,19,6
2,19,2,19,11,5,88.00472,17.2,11.5,0,0,3,0,0,2,33,10,11,18.00001
7,19,7,19,2,3,88.00472,17.8,10.5,0,3.7,9,1,7,9,32,12,4.999999,18.00001
15,14,15,14,5,6,88.00472,17.89999,9,0.6,3.2,9,2,8,10,30,10,14,8
16,17,16,17,2,6,88.00472,18.2,12.5,0,1.8,6,0,3,5,32,9,14,13
5,5,5,5,3,5,106.4062,1.200005,1,0,0,3,0,0,2,2,1,2,0
11,14,11,14,15,15,106.4062,3.100006,2.5,0,0,3,0,0,2,5,2,4,1
14,5,14,5,19,6,106.4062,3.400002,3,0,0,3,0,0,2,6,2,5,1
10,9,10,9,14,11,106.4062,3.700005,3,0,0,3,0,0,2,6,2,4,2
11,7,11,7,9,4,106.4062,3.800003,2.5,0,0.6,4,0,1,3,6,3,2,3
3,2,3,2,10,1,106.4062,4.700005,4,0,0,3,0,0,2,8,2,7,1
8,16,8,16,14,19,106.4062,5.200005,4.5,0,0,3,0,0,2,9,2,6,3
18,8,18,8,12,11,106.4062,6.700005,4.5,0,1.2,5,0,2,4,11,4,6,3
5,6,5,6,1,13,106.4062,7.099998,5.5,0,0.6,4,0,1,3,12,3,4,7
13,11,13,11,8,16,106.4062,7.5,5,0,1.2,5,0,2,4,12,4,5,5
10,0,10,0,17,5,106.4062,7.599998,6,0,0.6,4,0,1,3,12,3,7,5
6,14,6,14,11,7,106.4062,8,6,0,0.6,4,0,1,3,13,3,5,7
2,12,2,12,8,4,106.4062,8.300003,7,0,0,3,0,0,2,14,2,6,8
8,17,8,17,1,9,106.4062,9.400002,7.5,0,0.6,4,0,1,3,16,3,6.999997,8
19,10,19,10,13,16,106.4062,9.900002,6,0,2.4,7,1,4,7,17,6,6,6
14,14,14,14,0,17,106.4062,9.900002,8.5,0,0,3,0,0,2,17,2,14,3
1,6,1,6,16,5,106.4062,10.7,8,0,0,3,0,0,2,20,7,15,3
11,5,11,5,0,7,106.4062,10.9,6.5,0,1.6,5,1,3,5,20,9,11,4.4
12,12,12,12,18,17,106.4062,11,5.5,0,3,8,0,5,7,19,11,8,5
3,12,3,12,13,16,106.4062,11.9,7,0.6,2.4,8,0,5,7,17,5,10,4
18,0,18,0,13,9,106.4062,12.1,7,0,2.4,7,1,5,7,21,7,7,9
18,1,18,1,7,0,106.4062,12.2,6,0,1.2,5,1,3,5,25,13,13,4.999999
10,1,10,1,14,14,106.4062,13.1,8.5,0,1.6,5,1,3,5,22,5,4,15
18,18,18,18,8,11,106.4062,13.3,8.5,0,1.8,6,1,4,6,23,6,12,7
2,6,2,6,13,15,106.4062,14.7,10,0,2.4,7,0,4,6,24,6,11,9
18,17,18,17,2,12,106.4062,14.8,10.5,0,0,3,0,0,2,29,12,16,9
19,8,19,8,10,19,106.4062,15.5,10,0,0.6,4,0,1,3,29,8,13,13
7,9,7,9,18,1,106.4062,17.8,9.5,0.6,1.1,5,2,4,6,34,14,13,13.99999
19,18,19,18,3,13,106.4062,17.8,10.5,0,1.8,6,1,3,6,32,9,16,11
2,3,2,3,17,18,106.4062,18.2,15,0,0.6,4,0,1,3,31,3,15,15
15,10,15,10,15,10,124.7834,0,0,0,0,3,0,0,2,0,0,0,0
0,7,0,7,4,3,124.7834,4.5,4,0,0,3,0,0,2,8,2,4,4
18,1,18,1,19,8,124.7834,4.5,4,0,0,3,0,0,2,8,2,1,7
13,16,13,16,11,11,124.7834,5,3.5,0,0.6,4,0,1,3,8,3,2,5
11,7,11,7,6,11,124.7834,5.5,4.5,0,0,3,0,0,2,9,2,5,4
8,11,8,11,12,5,124.7834,6.800003,5,0,0.6,4,0,1,3,11,3,4,6
1,9,1,9,3,0,124.7834,6.899994,5.5,0,0.6,4,0,1,3,12,3,2,8.999996
13,9,13,9,16,18,124.7834,7.099991,6,0,0,3,0,0,2,12,2,3,9
16,5,16,5,14,15,124.7834,8,6,0,0.6,4,0,1,3,13,3,2,10
0,17,0,17,6,9,124.7834,8.099991,7,0,0,3,0,0,2,14,2,6,8
12,12,12,12,4,18,124.7834,8.300003,7,0,0,3,0,0,2,14,2,8,6
14,14,14,14,7,17,124.7834,8.300003,5,0,0.8,4,1,2,4,16,6,9,3
14,18,14,18,8,14,124.7834,8.699997,5,0,2.4,7,0,4,6,14,6,6,4
8,16,8,16,18,14,124.7834,9.199997,6,0,0.6,4,0,1,3,17,8,10.4,4
3,13,3,13,15,10,124.7834,9.699997,7.5,0,0.6,4,0,1,3,16,3,12,3
9,4,9,4,19,10,124.7834,10.09999,8,0,0.6,4,0,1,3,17,3,10,6
18,5,18,5,2,6,124.7834,10.59999,8.5,0,0.6,4,0,1,3,18,3,16,1
17,18,17,18,9,7,124.7834,11.89999,9.5,0,0.6,4,0,1,3,20,3,8,11
13,15,13,15,19,4,124.7834,12.09999,8.5,0,1.8,6,0,3,5,20,5,6,11
3,5,3,5,19,8,124.7834,13.2,9.5,0.6,1.2,6,0,3,5,22,5,16,3
7,0,7,0,10,14,124.7834,13.5,8.5,0,3,8,0,5,7,22,7,3,14
10,1,10,1,11,14,124.7834,13.8,7,0,4.8,11,0,8,10,22,10,1,13
1,13,1,13,14,1,124.7834,14.5,12.5,0,0,3,0,0,2,25,2,13,12
2,12,2,12,19,2,124.7834,16.3,13.5,0,0.6,4,0,1,3,27,3,17,9.999998
13,17,13,17,6,2,124.7834,16.89999,11,0,2.4,7,0,4,6,30,11,7,17
19,6,19,6,0,16,124.7834,16.89999,14.5,0,0,3,0,0,2,29,2,19.00001,10
18,17,18,17,3,11,124.7834,17.09999,10.5,0,3,8,1,6,8,29,8,17,6
10,19,10,19,2,1,124.7834,18.3,13,0,1.8,6,0,3,5,33,10,9.999998,18
15,15,15,15,1,4,124.7834,18.7,12.5,0,2.4,7,1,5,7,32,8,14,13
8,4,8,4,19,19,124.7834,19.59999,13,0,2.7,7,2,6,8,34,8,11,17
10,14,10,14,10,19,144.5168,2.799988,2.5,0,0,3,0,0,2,5,1,0,5
1,4,1,4,6,4,144.5168,2.799988,2.5,0,0,3,0,0,2,5,1,5,0
11,14,11,14,9,12,144.5168,3.199997,2,0.6,0,4,0,1,3,5,3,2,2
4,3,4,3,9,1,144.5168,4.099991,3.5,0,0,3,0,0,2,7,2,5,2
4,18,4,18,5,12,144.5168,4.099991,3.5,0,0,3,0,0,2,7,2,1,6
6,2,6,2,4,8,144.5168,6.699997,4,0,0.6,4,0,1,3,12,5,4,6
0,16,0,16,2,6,144.5168,7.199997,6,0,0,3,0,0,2,12,2,2,10
15,10,15,10,11,18,144.5168,7.799988,6,0,0.6,4,0,1,3,13,3,4,8
9,7,9,7,11,17,144.5168,7.899994,6,0,0.6,4,0,1,3,13,3,2,10
14,9,14,9,4,6,144.5168,7.899994,6.5,0,0,3,0,0,2,13,2,10,3
18,14,18,14,8,18,144.5168,8.099991,7,0,0,3,0,0,2,14,2,10,4
3,0,3,0,5,6,144.5168,8.699997,4,0.6,3,9,0,6,8,14,8,2,6
12,12,12,12,1,16,144.5168,8.799988,7.5,0,0,3,0,0,2,15,2,11,4
8,14,8,14,16,12,144.5168,8.799988,5,0,1.2,5,0,2,4,16,9,8,4
6,12,6,12,5,3,144.5168,9.299988,5,0,0.6,4,1,1,4,18,10,5,8.999999
19,4,19,4,14,15,144.5168,9.399994,8,0,0,3,0,0,2,16,2,5,11
19,8,19,8,11,16,144.5168,10.09999,8,0,0.6,4,0,1,3,16,2,8,8
18,10,18,10,11,12,144.5168,11,4.5,0,3.799999,9,1,7,9,18,10,7,4
3,11,3,11,13,18,144.5168,11.5,8.5,0,1.2,5,1,3,5,20,5,10,7
14,1,14,1,9,13,144.5168,12.7,8.5,0,1.2,5,0,2,4,23,9,7,12
6,9,6,9,0,0,144.5168,13.89999,7.5,0,2.4,7,2,6,8,23,8,7.999996,11
2,6,2,6,12,15,144.5168,14.7,9.5,0,1.8,6,0,3,5,26,9,10,11
12,5,12,5,9,16,144.5168,15.89999,7,0.6,3.5,9,3,9,11,28,11,5,13
19,2,19,2,9,19,144.5168,16.89999,13.5,0,1.2,5,0,2,4,29,4,10,17
18,8,18,8,1,1,144.5168,17.29999,12,0,2,6,1,4,6,30,7,17,8.999995
19,19,19,19,9,2,144.5168,17.39999,13.5,0,0.6,4,0,1,3,34,12,10,19.00001
16,18,16,18,7,1,144.5168,17.7,13,0,1.2,5,0,2,4,32,8,9,19.00001
14,15,14,15,3,6,144.5168,18.09999,10,0,3,8,2,7,9,30,9,15,9
7,17,7,17,19,1,144.5168,19,14,0,2.4,7,0,4,6,32,6,12,16
2,1,2,1,18,15,144.5168,20.29999,15,0,2.4,7,1,5,7,34,6,16,14
16,12,16,12,13,9,164.9717,3.699997,3,0,0,3,0,0,2,6,2,3,3
9,16,9,16,12,16,164.9717,3.899994,1.5,0.6,1.1,5,1,3,5,7,4,3,0
1,16,1,16,6,19,164.9717,4.300003,4,0,0,3,0,0,2,8,2,5,3
5,12,5,12,2,8,164.9717,4.800003,3.5,0,0.6,4,0,1,3,7,2,3,4
4,7,4,7,7,0,164.9717,5.800003,5,0,0,3,0,0,2,10,2,3,6.999997
13,18,13,18,13,9,164.9717,6,4.5,0.6,0,4,0,1,3,9,1,0,9
9,0,9,0,4,5,164.9717,6.5,5,0,0.6,4,0,1,3,11,3,5,5
7,1,7,1,1,7,164.9717,6.699997,6,0,0,3,0,0,2,12,2,5.999998,6
11,17,11,17,9,12,164.9717,7,3.5,1.2,1.2,7,0,4,6,11,6,2,5
9,12,9,12,13,16,164.9717,7.699997,4,0,2.4,7,0,4,6,12,6,4,4
2,6,2,6,1,19,164.9717,8.100006,7,0,0,3,0,0,2,14,2,1,13
5,7,5,7,14,12,164.9717,9.199997,7,0,0.6,4,0,1,3,15,3,9,5
9,2,9,2,18,8,164.9717,9.399994,7.5,0,0.6,4,0,1,3,15,2,9,6
0,0,0,0,14,3,164.9717,9.800003,8.5,0,0,3,0,0,2,17,2,14,3
12,15,12,15,19,5,164.9717,10.7,8.5,0,0.6,4,0,1,3,18,3,7,10
9,19,9,19,3,10,164.9717,10.8,7.5,0,1.8,6,0,3,5,18,5,5.999999,9
19,1,19,1,14,15,164.9717,10.89999,9.5,0,0,3,0,0,2,19,2,5,14
11,12,11,12,6,19,164.9717,11.3,6,1.8,1.8,9,0,6,8,18,10,5,7
18,15,18,15,13,2,164.9717,11.3,9,0,0.6,4,0,1,3,21,6,5,13
9,13,9,13,3,1,164.9717,11.89999,9,0,1.2,5,0,2,4,20,4,5.999999,12
10,18,10,18,14,8,164.9717,12.39999,7,0,2.4,7,0,4,6,22,11,6,10
11,18,11,18,12,8,164.9717,12.7,5.5,0.6,3.799999,10,1,8,10,21,10,1,12
5,3,5,3,0,16,164.9717,14.2,9,0,0,3,0,0,2,26,9,8.999996,15
11,15,11,15,10,1,164.9717,14.39999,7.5,0,2.6,6,3,6,8,24,8,5,14
3,6,3,6,8,16,164.9717,16.5,7.5,0,4.2,10,0,7,9,30,16,7,12
8,18,8,18,19,3,164.9717,16.59999,13,0,1.2,5,1,3,5,29,5,11,15
6,4,6,4,0,19,164.9717,17.09999,10.5,0,3.4,8,1,6,8,29,9,5.999998,17
4,8,4,8,13,18,164.9717,17.5,9.5,0,4.2,10,1,8,10,29,10,9,12
1,1,1,1,16,17,164.9717,18.7,15.5,0,0.6,4,0,1,3,32,3,15,16
14,15,14,15,1,2,164.9717,21.09999,13,0,4,9,1,7,9,35,9,15,13
9,12,9,12,13,12,186.1763,2.5,2,0,0,3,0,0,2,4,1,4,0
1,2,1,2,1,9,186.1763,4.100006,3.5,0,0,3,0,0,2,7,1,0,7
13,1,13,1,8,4,186.1763,4.600006,4,0,0,3,0,0,2,8,2,5,3
14,4,14,4,17,1,186.1763,5.600006,3,0.3,0.6,4,1,2,4,10,5,3,4.999999
1,18,1,18,0,14,186.1763,6.100006,2.5,0.5,1.2,5,1,3,5,10,6,1,6
14,16,14,16,14,7,186.1763,6.199997,4.5,0,0.6,4,0,1,3,10,2,0,9
14,8,14,8,19,4,186.1763,6.5,4.5,0,0,3,0,0,2,13,7,5,6
5,18,5,18,12,19,186.1763,6.600006,4,0,0.6,4,0,1,3,13,8,7,3
12,16,12,16,2,18,186.1763,7.600006,6,0,0.6,4,0,1,3,12,2,9.999998,2
1,7,1,7,4,15,186.1763,7.800003,5.5,0,1.2,5,0,2,4,13,4,3,8
14,12,14,12,18,4,186.1763,7.800003,6,0,0.6,4,0,1,3,13,3,4,8
19,5,19,5,10,4,186.1763,8.600006,5,0.6,1.8,7,0,4,6,13,5,9,1
0,19,0,19,9,14,186.1763,8.600006,7,0,0.6,4,0,1,3,15,3,9,5
4,5,4,5,17,1,186.1763,9.899994,8.5,0,0,3,0,0,2,17,2,13,4
19,3,19,3,12,1,186.1763,10.39999,4.5,0,2.4,7,2,5,8,21,13,9.800003,4
12,9,12,9,4,4,186.1763,10.7,6.5,0,2.4,7,0,4,6,17,6,8,5
18,8,18,8,6,13,186.1763,10.8,8.5,0,0.6,4,0,1,3,18,3,12,5
13,7,13,7,1,4,186.1763,11,7.5,0,1.8,6,0,3,5,20,8,12,3
8,16,8,16,7,4,186.1763,11.39999,6.5,1.2,1.8,8,0,5,7,18,7,1,12
3,10,3,10,15,18,186.1763,12.5,10,0,0.6,4,0,1,3,21,3,12,8
13,18,13,18,13,3,186.1763,12.7,7.5,0,2.3,6,1,4,6,21,6,2,15
12,8,12,8,4,18,186.1763,13.39999,9,0,1.2,5,0,2,4,24,9,10,10
2,8,2,8,13,19,186.1763,13.5,11,0,0.6,4,0,1,3,23,3,11,11
14,15,14,15,18,2,186.1763,14.89999,8.5,0.6,2.8,8,1,6,8,24,8,4,15
7,19,7,19,1,1,186.1763,15,12,0,1.2,5,0,2,4,26,4,5.999998,18
0,16,0,16,10,0,186.1763,15.10001,13,0,0,3,0,0,2,26,2,10,16
10,1,10,1,18,17,186.1763,17.39999,12,0,3,8,0,5,7,28,6,8,16
16,17,16,17,1,2,186.1763,19.60001,15,0,1.8,6,0,3,5,33,5,15,15
3,1,3,1,17,17,186.1763,20.39999,15,0,1.6,5,1,3,5,35,6,16,16
7,0,7,0,17,15,186.1763,21,12.5,0,5.4,12,0,9,11,34,11,10,15
2,18,2,18,5,19,207.2684,2.199997,2,0,0,3,0,0,2,4,2,3,1
