Time, Finish
1,2,3,1,36,0.75,15.36,13.38,111,50,112,160,195
3,1,2,2,9.47998,0.5,13.94,10.14,94,34,95,127,196
1,1,1,3,0.5400391,0.5,0.26,4.939999,23,18,20,40,44
2,1,3,2,39.54004,0.5,5.459998,27.56001,130,103,127,232,253
3,2,1,0,1.880005,1,0.6199999,9.359997,41,35,39,75,90
1,1,0,2,0.539978,0.5,0,0,3,0,0,2,4
0,3,3,2,5.820007,1,4.419999,0.26,21,1,18,21,32
2,1,2,1,0,0,0,0,3,0,0,2,5
0,1,0,2,0.5599976,0.25,0.26,0,4,0,1,3,10
3,1,1,3,34.85999,1,36.83998,17.68,211,40,211,250,304
2,1,1,1,0.2800293,0.25,0,0,3,0,0,2,1
1,2,2,2,16.23999,0.25,15.08,0,61,0,58,60,61
1,3,3,1,27.82001,1,0,10.64,43,40,41,82,167
2,2,1,3,11.56,0.5,1.18,8.059996,38,29,36,66,84
3,3,3,1,8.140015,0.5,4.939999,0.5199999,24,1,21,24,38
2,1,1,0,0.539978,0.5,14.72,19.84001,135,76,134,210,217
1,2,2,3,0.5400391,0.5,0,0,3,0,0,2,3
1,1,0,3,0.7999878,0.75,0,0.5199999,5,1,2,5,14
0,2,3,1,8.040039,1,5.979998,0,26,0,23,25,35
3,1,0,0,2.140015,1,12.94,1.82,59,6,57,64,78
1,1,0,3,4.720032,0.75,9.359997,0,39,0,36,38,40
2,0,2,3,0.8000488,0.75,0,0.26,4,0,1,3,7
0,2,2,1,1.339966,0.75,0,0,3,0,0,2,8
1,1,1,3,0.539978,0.5,15.46,0.26,63,1,61,63,71
2,3,3,1,0.8200073,0.75,0,0,3,0,0,2,8
3,0,3,2,9.780029,0.5,0.26,8.319996,36,32,33,67,76
2,0,3,1,11.14001,0.5,7.539996,2.56,41,9,39,49,60
2,3,2,1,1.819946,0.5,0,0.6999999,5,1,3,5,8
2,3,1,2,2.200012,0.5,0.5199999,0.7799999,8,1,6,8,13
2,0,3,3,7.320007,1,9.359997,2.7,49,11,47,59,96
2,2,0,2,1.080017,0.5,0,0,3,0,0,2,8
2,3,0,0,14.5,1.25,20.08001,9.619997,117,37,116,153,163
0,0,1,3,11.69995,1,0,12.04,49,9,47,57,69
1,1,0,2,5.700012,0.5,2.76,1.04,17,2,16,18,23
3,0,3,3,0.8000488,0.75,0,0,3,0,0,2,9
0,1,0,3,0.539978,0.5,0.5199999,11.7,50,44,47,93,102
2,2,2,1,0.2799683,0.25,0,0.26,4,0,1,3,4
1,0,3,2,6.679993,1,5.199998,0,23,0,20,22,31
3,2,0,0,1.640015,1.25,0,0.26,4,1,1,4,16
2,3,2,2,0.2800293,0.25,0,4.159999,19,16,16,34,44
3,0,0,1,1.880005,1,0.26,0,4,0,1,3,12
3,3,2,0,1.599976,1,0,0,3,0,0,2,11
3,2,3,1,0.2800293,0.25,0,0,3,0,0,2,8
0,3,0,2,0.2800293,0.25,0,0,3,0,0,2,5
3,0,3,3,10.03998,0.75,0,8.839996,37,33,34,69,92
0,0,0,3,1.339966,0.75,0,0,3,0,0,2,13
2,2,1,0,0.8200073,0.75,0,0,3,0,0,2,7
2,0,0,1,0.7999878,0.75,8.699996,0.26,37,1,35,37,47
1,0,0,3,10.29999,1,8.579996,0.26,37,1,34,37,40
3,0,1,0,0.539978,0.5,0,0,3,0,0,2,5
0,2,0,3,26.02002,0.25,22.38001,0.5199999,91,2,89,92,105
3,2,3,2,0,0,0,0.9999999,6,2,4,7,13
2,2,3,1,8.080017,0.5,5.719998,1.88,32,2,31,33,38
0,1,1,2,1.100037,0.5,8.319996,0.26,36,0,33,35,37
3,1,0,2,5.799988,1,0.26,2.64,14,2,12,15,30
2,2,1,3,0.539917,0.5,4.559999,0.7799999,23,2,22,24,33
0,3,0,3,0,0,0,0,3,0,0,2,4
0,2,2,1,1.339966,0.75,0,0,3,0,0,2,27
1,1,0,3,6.140015,0.75,4.939999,0,22,0,19,21,26
1,2,1,2,0,0,0,0,3,0,0,2,0
2,0,3,1,0.5400391,0.5,0,0,3,0,0,2,12
1,0,3,3,2.160034,1.25,0,0.7799999,6,1,3,6,33
0,1,2,3,2.579956,1,0.14,0.7799999,6,1,4,6,12
0,2,0,3,0.2800293,0.25,1.3,0.26,9,0,6,8,15
2,2,1,2,41.16003,0.25,44.09994,3.1,182,9,186,190,207
1,2,3,1,1.959961,0.75,0,1.36,8,1,6,8,14
2,3,3,3,0.2800293,0.25,0,0,3,0,0,2,1
0,1,0,0,0.2800293,0.25,17.62,1.56,76,2,75,77,82
3,2,1,2,1.079956,0.5,0,0,3,0,0,2,7
2,2,3,2,0.2799072,0.25,0.5199999,0.5199999,7,1,4,7,21
2,0,3,0,0.2800293,0.25,0,0,3,0,0,2,3
1,1,0,2,0.5599365,0.5,0.26,0,4,0,1,3,6
0,1,1,2,40.88,0.5,30.34001,12.74,167,48,167,214,232
2,1,2,2,0.2799072,0.25,0,0,3,0,0,2,3
0,3,1,2,9.5,0.5,8.059996,0.26,35,2,32,36,40
0,3,1,1,0.8000488,0.75,1.56,0,9,0,6,8,10
2,0,0,0,1.099976,0.5,0.26,0.26,5,0,2,4,5
0,3,0,1,0.5400391,0.5,7.679996,5.199998,52,5,50,56,110
3,3,3,2,0.2800293,0.25,0,0,3,0,0,2,6
0,0,3,0,1.339966,0.75,0,0,3,0,0,2,7
1,2,0,3,0.5599365,0.5,0,0,3,0,0,2,5
1,3,0,1,0.8000488,0.75,0.26,0,4,0,1,3,6
2,3,3,3,0.2799072,0.25,0,0,3,0,0,2,3
2,0,1,3,1.060059,1,9.019997,4.419999,54,16,52,69,142
3,2,2,2,0.2800293,0.25,0,0,3,0,0,2,5
2,0,2,1,0.2800293,0.25,0,0.26,4,0,1,3,12
0,3,2,2,0.7999268,0.75,0,0,3,0,0,2,4
0,1,0,1,0,0,6.499997,0,28,0,25,27,27
1,1,0,3,0.8000488,0.75,0,0,3,0,0,2,4
3,0,1,1,1.079956,0.75,0,0.26,4,0,1,3,9
3,3,0,3,0.8000488,0.75,0,0,3,0,0,2,6
0,0,2,2,29.44006,1,14.2,6.239997,81,22,79,102,147
0,2,2,0,3.539917,1,0,1.3,8,5,5,12,23
0,1,1,1,0.2800293,0.25,0,0,3,0,0,2,1
0,2,2,3,0.8000488,0.75,0,5.979998,26,20,24,45,86
0,3,1,3,0.5599365,0.25,0.26,0.4399999,5,2,4,6,10
0,3,3,3,0.8000488,0.75,3.92,0.26,19,1,17,19,27
0,0,2,1,16.62,0.75,8.459996,6.239997,59,24,58,82,118
1,3,2,2,0.5400391,0.5,0.26,0.26,5,0,2,4,6
3,2,3,1,0.5599365,0.25,0.26,0,4,0,1,3,3
2,0,2,0,0,0,0.26,0,4,0,1,3,8
2,1,3,2,18.40002,0.5,8.559996,7.539996,64,29,62,92,95
0,0,2,1,9.5,0.75,0,8.059996,34,31,31,64,73
3,1,2,1,7.73999,0.25,6.759997,0.7799999,30,3,30,32,38
3,2,2,2,0.5600586,0.25,0.5199999,0.4399999,6,1,4,6,7
2,3,3,1,9.679932,0.75,0,5.279998,22,19,21,40,60
3,3,3,1,9.399902,0.5,6.499997,7.019997,55,1,53,55,71
3,0,3,2,1.099976,0.5,0.26,10.5,44,36,42,79,184
0,1,1,2,0.8199463,0.5,0,0.26,4,0,1,3,5
2,3,2,2,0.2799072,0.25,0,0.26,4,0,1,3,5
2,1,3,3,0.8000488,0.75,0,0,3,0,0,2,4
1,3,1,3,0,0,0,0,3,0,0,2,3
0,1,2,2,0.8000488,0.75,16.66,13.34,116,46,120,161,205
0,0,0,1,11.83997,0.25,10.48,0.26,44,1,42,44,47
0,2,0,2,0,0,0,0,3,0,0,2,2
0,0,0,2,2.97998,0.5,0.7799999,7.539996,35,28,32,62,75
0,3,0,1,15.04004,0.5,4.819999,4.679999,39,16,37,54,91
2,1,1,1,0.2800293,0.25,0,0,3,0,0,2,4
0,3,0,2,0.2800293,0.25,0,0.28,4,1,2,4,6
0,2,3,0,2.659912,1.25,0,0.26,4,0,1,3,12
2,2,0,1,11.76001,0.75,0.9799998,5.779998,28,17,27,44,72
0,0,2,3,10.46008,1.25,0,3.64,17,6,14,22,67
3,2,1,3,1.339966,0.75,0,0.26,4,0,1,3,12
